BEARINGID,CODE,NAME=型号,MANUFACTURE,DESCRIPTION,BPFO=外圈,BPFI=内圈,BSF=滚子,FTF=保持架,EDITSTATUS
15348,ZC015348,240-950,TORRNGTN,TORRINGTON SD BEARINGS,13.6681,16.3319,5.5075,0.4556,0
15349,ZC015349,24024,TORRNGTN,TORRINGTON CJ-YM BEARINGS,11.2354,13.7646,4.7966,0.4494,0
15350,ZC015350,24026,TORRNGTN,TORRINGTON SD BEARINGS,10.7134,13.2866,4.5209,0.4464,0
15351,ZC015351,24028,TORRNGTN,TORRINGTON SD BEARINGS,11.7052,14.2948,4.8848,0.4502,0
15352,ZC015352,24030,TORRNGTN,TORRINGTON SD BEARINGS,11.7011,14.2989,4.8664,0.45,0
15353,ZC015353,24032,TORRNGTN,TORRINGTON SD BEARINGS,11.7796,14.2204,5.1858,0.4531,0
15354,ZC015354,24034,TORRNGTN,TORRINGTON SD BEARINGS,11.6958,14.3042,4.8383,0.4498,0
15355,ZC015355,24036,TORRNGTN,TORRINGTON SD BEARINGS,10.7126,13.2874,4.5109,0.4464,0
15356,ZC015356,24038,TORRNGTN,TORRINGTON SD BEARINGS,10.7382,13.2618,4.6122,0.4474,0
15357,ZC015357,24040,TORRNGTN,TORRINGTON,11.1894,13.8084,4.6236,0.4482,0
15358,ZC015358,24044,TORRNGTN,TORRINGTON SD BEARINGS,11.6797,14.3203,4.7767,0.4492,0
15359,ZC015359,24048,TORRNGTN,TORRINGTON SD BEARINGS,11.6857,14.3143,4.8112,0.4495,0
15360,ZC015360,24052,TORRNGTN,TORRINGTON SD BEARINGS,11.6762,14.3238,4.7626,0.4491,0
15361,ZC015361,24056,TORRNGTN,TORRINGTON SD BEARINGS,12.1783,14.8217,4.9686,0.451,0
15362,ZC015362,24060,TORRNGTN,TORRINGTON SD BEARINGS,11.6688,14.3312,4.7369,0.4488,0
15363,ZC015363,24064,TORRNGTN,TORRINGTON SD BEARINGS,11.6845,14.3155,4.8038,0.4494,0
15364,ZC015364,24068,TORRNGTN,TORRINGTON SD BEARINGS,11.6675,14.3325,4.7334,0.4488,0
15365,ZC015365,24072,TORRNGTN,TORRINGTON SD BEARINGS,11.6845,14.3155,4.8039,0.4494,0
15366,ZC015366,24076,TORRNGTN,TORRINGTON SD BEARINGS,11.7596,14.2404,5.108,0.4523,0
15367,ZC015367,24080,TORRNGTN,TORRINGTON SD BEARINGS,11.7335,14.2665,4.9937,0.4513,0
15368,ZC015368,24084,TORRNGTN,TORRINGTON SD BEARINGS,11.7247,14.2753,4.9649,0.4509,0
15369,ZC015369,24088,TORRNGTN,TORRINGTON SD BEARINGS,12.6866,15.3134,5.1941,0.4531,0
15370,ZC015370,24092,TORRNGTN,TORRINGTON SD BEARINGS,12.6702,15.3298,5.1316,0.4525,0
15371,ZC015371,24096,TORRNGTN,TORRINGTON SD BEARINGS,12.7238,15.2762,5.357,0.4544,0
15372,ZC015372,240SD22K,TORRNGTN,TORRINGTON,7.658,10.34,3.232,0.425,0
15373,ZC015373,240SD30K,TORRNGTN,TORRINGTON,13.22,15.78,5.57,0.456,0
15374,ZC015374,240SD31K,TORRNGTN,TORRINGTON,9.172,11.83,3.821,0.437,0
15375,ZC015375,240SD32K,TORRNGTN,TORRINGTON,7.672,10.33,3.234,0.426,0
15376,ZC015376,240SD39F,TORRNGTN,TORRINGTON,17.71,20.29,7.278,0.466,0
15377,ZC015377,240SD40K,TORRNGTN,TORRINGTON,11.68,14.31,4.811,0.449,0
15378,ZC015378,241-500,TORRNGTN,TORRINGTON SD BEARINGS,9.698,12.302,4.0562,0.4408,0
15379,ZC015379,241-530,TORRNGTN,TORRINGTON SD BEARINGS,9.6939,12.3061,4.0534,0.4406,0
15380,ZC015380,241-560,TORRNGTN,TORRINGTON SD BEARINGS,9.6965,12.3035,4.0554,0.4408,0
15381,ZC015381,241-600,TORRNGTN,TORRINGTON SD BEARINGS,9.6944,12.3056,4.0507,0.4407,0
15382,ZC015382,241-630,TORRNGTN,TORRINGTON SD BEARINGS,9.6934,12.3066,4.0446,0.4406,0
15383,ZC015383,241-670,TORRNGTN,TORRINGTON SD BEARINGS,10.6742,13.3258,4.3667,0.4448,0
15384,ZC015384,241-710,TORRNGTN,TORRINGTON SD BEARINGS,9.6935,12.3065,4.0494,0.4406,0
15385,ZC015385,241-750,TORRNGTN,TORRINGTON SD BEARINGS,9.692,12.308,4.0399,0.4405,0
15386,ZC015386,241-800,TORRNGTN,TORRINGTON SD BEARINGS,11.5057,14.4943,4.194,0.4425,0
15387,ZC015387,24122,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.2401,11.7599,3.9906,0.44,0
15388,ZC015388,24124,TORRNGTN,TORRINGTON SD BEARINGS,8.7483,11.2517,3.8249,0.4374,0
15389,ZC015389,24126,TORRNGTN,TORRINGTON SD BEARINGS,9.7396,12.2604,4.2019,0.4427,0
15390,ZC015390,24128,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.7344,12.2656,4.1776,0.4425,0
15391,ZC015391,24130,TORRNGTN,TORRINGTON SD BEARINGS,8.7482,11.2518,3.8245,0.4374,0
15392,ZC015392,24132,TORRNGTN,TORRINGTON SD BEARINGS,8.7199,11.2801,3.7342,0.436,0
15393,ZC015393,24134,TORRNGTN,TORRINGTON,9.7278,12.2718,4.656,0.4422,0
15394,ZC015394,24136,TORRNGTN,TORRINGTON SD BEARINGS,8.7476,11.2524,3.826,0.4374,0
15395,ZC015395,24138,TORRNGTN,TORRINGTON SD BEARINGS,8.7252,11.2748,3.7523,0.4363,0
15396,ZC015396,24140,TORRNGTN,TORRINGTON SD BEARINGS,8.7055,11.2945,3.6868,0.4353,0
15397,ZC015397,24144,TORRNGTN,TORRINGTON SD BEARINGS,8.7268,11.2732,3.7546,0.4363,0
15398,ZC015398,24148,TORRNGTN,TORRINGTON SD BEARINGS,8.7482,11.2518,3.8244,0.4374,0
15399,ZC015399,24152,TORRNGTN,TORRINGTON SD BEARINGS,8.7145,11.2855,3.7152,0.4357,0
15400,ZC015400,24156,TORRNGTN,TORRINGTON SD BEARINGS,9.7102,12.2898,4.0967,0.4414,0
15401,ZC015401,24160,TORRNGTN,TORRINGTON SD BEARINGS,9.7096,12.2904,4.089,0.4413,0
15402,ZC015402,24164,TORRNGTN,TORRINGTON SD BEARINGS,8.7661,11.2339,3.8785,0.4383,0
15403,ZC015403,24168,TORRNGTN,TORRINGTON SD BEARINGS,8.6973,11.3027,3.6586,0.4349,0
15404,ZC015404,24172,TORRNGTN,TORRINGTON SD BEARINGS,9.7061,12.2939,4.0748,0.4412,0
15405,ZC015405,24176,TORRNGTN,TORRINGTON SD BEARINGS,9.7022,12.2978,4.071,0.441,0
15406,ZC015406,24180,TORRNGTN,TORRINGTON SD BEARINGS,9.7009,12.2991,4.071,0.441,0
15407,ZC015407,24184,TORRNGTN,TORRINGTON SD BEARINGS,8.8209,11.1791,4.0673,0.441,0
15408,ZC015408,24184DU,TORRNGTN,TORRINGTON SD BEARINGS,9.7029,12.2971,4.0673,0.441,0
15409,ZC015409,24188,TORRNGTN,TORRINGTON,9.6996,12.2988,4.0668,0.441,0
15410,ZC015410,24192,TORRNGTN,TORRINGTON SD BEARINGS,9.6994,12.3006,4.0596,0.4409,0
15411,ZC015411,24196,TORRNGTN,TORRINGTON SD BEARINGS,9.6973,12.3027,4.0556,0.4408,0
15412,ZC015412,24230,TORRNGTN,TORRINGTON CJ-YM BEARINGS,7.7176,10.2824,3.3191,0.4288,0
15413,ZC015413,249-1500,TORRNGTN,TORRINGTON SD BEARINGS,17.7345,20.2655,7.4166,0.4667,0
15414,ZC015414,249-850,TORRNGTN,TORRINGTON SD BEARINGS,18.151,20.849,7.1312,0.4654,0
15415,ZC015415,250SD30,TORRNGTN,TORRINGTON,11.15,13.84,4.543,0.446,0
15416,ZC015416,250SD62,TORRNGTN,TORRINGTON,9.7,12.3,4.067,0.441,0
15417,ZC015417,260SD22K,TORRNGTN,TORRINGTON,7.716,10.28,3.39,0.429,0
15418,ZC015418,260SD31K,TORRNGTN,TORRINGTON,9.222,11.78,3.976,0.439,0
15419,ZC015419,260SD32,TORRNGTN,TORRINGTON,8.243,10.76,3.63,0.434,0
15420,ZC015420,260SD32K,TORRNGTN,TORRINGTON,7.657,10.34,3.197,0.425,0
15421,ZC015421,260SD40K,TORRNGTN,TORRINGTON,11.68,14.32,4.763,0.449,0
15422,ZC015422,26168,TORRNGTN,TORRINGTON SD BEARINGS,12.2149,14.7851,5.1573,0.4524,0
15423,ZC015423,26340B,TORRNGTN,TORRINGTON SD BEARINGS,8.2837,10.7163,3.7629,0.436,0
15424,ZC015424,26344B,TORRNGTN,TORRINGTON SD BEARINGS,8.2807,10.7193,3.7547,0.4358,0
15425,ZC015425,26348,TORRNGTN,TORRINGTON SD BEARINGS,7.2231,9.7769,3.1936,0.4249,0
15426,ZC015426,26352,TORRNGTN,TORRINGTON SD BEARINGS,7.183,9.817,3.0916,0.4225,0
15427,ZC015427,26368,TORRNGTN,TORRINGTON SD BEARINGS,7.6965,10.3035,3.3232,0.4276,0
15428,ZC015428,280SD22,TORRNGTN,TORRINGTON,8.173,10.83,3.465,0.43,0
15429,ZC015429,280SD31K,TORRNGTN,TORRINGTON,9.714,12.29,4.147,0.442,0
15430,ZC015430,280SD32K,TORRNGTN,TORRINGTON,8.174,10.83,3.433,0.43,0
15431,ZC015431,280SD40K,TORRNGTN,TORRINGTON,12.18,14.82,4.969,0.451,0
15432,ZC015432,300SD22,TORRNGTN,TORRINGTON,8.812,10.82,3.491,0.431,0
15433,ZC015433,300SD31K,TORRNGTN,TORRINGTON,9.22,11.78,3.974,0.439,0
15434,ZC015434,300SD32K,TORRNGTN,TORRINGTON,8.174,10.83,3.432,0.43,0
15435,ZC015435,300SD40K,TORRNGTN,TORRINGTON,11.67,14.33,4.737,0.448,0
15436,ZC015436,320SD31K,TORRNGTN,TORRINGTON,9.176,11.82,4.213,0.437,0
15437,ZC015437,320SD32K,TORRNGTN,TORRINGTON,8.172,10.83,3.424,0.43,0
15438,ZC015438,320SD40K,TORRNGTN,TORRINGTON,11.68,14.31,4.804,0.449,0
15439,ZC015439,340SD30,TORRNGTN,TORRINGTON,11.65,13.35,4.717,0.448,0
15440,ZC015440,340SD31,TORRNGTN,TORRINGTON,8.682,11.32,3.658,0.434,0
15441,ZC015441,340SD32,TORRNGTN,TORRINGTON,8.249,10.75,3.65,0.434,0
15442,ZC015442,340SD32K,TORRNGTN,TORRINGTON,7.682,10.32,3.261,0.427,0
15443,ZC015443,340SD40K,TORRNGTN,TORRINGTON,11.67,14.33,4.733,0.449,0
15444,ZC015444,340SDX42,TORRNGTN,TORRINGTON CJ-YM BEARINGS,7.6988,10.3012,3.2548,0.4277,0
15445,ZC015445,360SD31,TORRNGTN,TORRINGTON,9.719,12.28,4.165,0.442,0
15446,ZC015446,360SD32K,TORRNGTN,TORRINGTON,8.17,10.83,3.42,0.43,0
15447,ZC015447,360SD40K,TORRNGTN,TORRINGTON,11.68,14.31,4.804,0.449,0
15448,ZC015448,380SD30KW,TORRNGTN,TORRINGTON,13.71,16.29,5.699,0.457,0
15449,ZC015449,380SD31K,TORRNGTN,TORRINGTON,9.74,12.26,4.236,0.443,0
15450,ZC015450,380SD32K,TORRNGTN,TORRINGTON,7.733,10.27,3.403,0.429,0
15451,ZC015451,380SD40K,TORRNGTN,TORRINGTON,11.76,14.24,5.108,0.452,0
15452,ZC015452,390SD30,TORRNGTN,TORRINGTON,12.16,14.84,4.927,0.45,0
15453,ZC015453,390SD31,TORRNGTN,TORRINGTON,9.722,12.28,4.178,0.442,0
15454,ZC015454,400SD30,TORRNGTN,TORRINGTON,13.23,15.77,5.615,0.456,0
15455,ZC015455,400SD31,TORRNGTN,TORRINGTON,9.722,12.28,4.177,0.44,0
15456,ZC015456,400SD32K,TORRNGTN,TORRINGTON,8.736,11.26,3.804,0.437,0
15457,ZC015457,400SD40K,TORRNGTN,TORRINGTON,11.733,14.27,4.994,0.451,0
15458,ZC015458,40SD22,TORRNGTN,TORRINGTON,6.797,9.203,3.197,0.425,0
15459,ZC015459,40SD23,TORRNGTN,TORRINGTON,5.25,7.749,2.434,0.404,0
15460,ZC015460,40TPH4-BRONZE,TORRNGTN,TORRINGTON,6.045,7.955,5.5,0.75,0
15461,ZC015461,40TPH4-STAMPED,TORRNGTN,TORRINGTON,6.909,9.091,5.5,0.75,0
15462,ZC015462,420SD31,TORRNGTN,TORRINGTON,9.172,11.83,3.821,0.437,0
15463,ZC015463,420SD32K,TORRNGTN,TORRINGTON,8.168,10.83,3.415,0.429,0
15464,ZC015464,420SD40K,TORRNGTN,TORRINGTON,11.73,14.28,4.965,0.451,0
15465,ZC015465,440SD31,TORRNGTN,TORRINGTON,9.717,12.28,4.158,0.442,0
15466,ZC015466,440SD32K,TORRNGTN,TORRINGTON,8.24,10.76,3.62,0.434,0
15467,ZC015467,440SD40K,TORRNGTN,TORRINGTON,12.69,15.31,5.194,0.453,0
15468,ZC015468,45SD22,TORRNGTN,TORRINGTON,6.799,9.201,3.211,0.425,0
15469,ZC015469,45SD23,TORRNGTN,TORRINGTON,5.224,7.776,2.387,0.402,0
15470,ZC015470,460SD31,TORRNGTN,TORRINGTON,9.193,11.81,3.887,0.438,0
15471,ZC015471,460SD32K,TORRNGTN,TORRINGTON,8.166,10.83,3.411,0.429,0
15472,ZC015472,460SD40K,TORRNGTN,TORRINGTON,12.667,15.33,5.132,0.452,0
15473,ZC015473,480SD31,TORRNGTN,TORRINGTON,9.676,12.32,4.024,0.439,0
15474,ZC015474,480SD32K,TORRNGTN,TORRINGTON,7.723,10.28,3.378,0.429,0
15475,ZC015475,480SD40K,TORRNGTN,TORRINGTON,12.72,15.28,5.357,0.454,0
15476,ZC015476,500SD30,TORRNGTN,TORRINGTON,13.16,15.84,5.323,0.454,0
15477,ZC015477,50SD22,TORRNGTN,TORRINGTON,7.262,9.738,3.321,0.427,0
15478,ZC015478,50SD23,TORRNGTN,TORRINGTON,5.204,7.796,2.343,0.4,0
15479,ZC015479,530SD30,TORRNGTN,TORRINGTON,12.66,15.34,5.114,0.452,0
15480,ZC015480,530SD32KF,TORRNGTN,TORRINGTON,7.755,10.24,3.465,0.431,0
15481,ZC015481,55SD22,TORRNGTN,TORRINGTON,7.756,10.24,3.511,0.431,0
15482,ZC015482,55SD23K,TORRNGTN,TORRINGTON,5.251,7.749,2.443,0.404,0
15483,ZC015483,560SD30,TORRNGTN,TORRINGTON,12.65,15.35,5.098,0.452,0
15484,ZC015484,600SD30,TORRNGTN,TORRINGTON,13.16,15.84,5.31,0.454,0
15485,ZC015485,60SD22,TORRNGTN,TORRINGTON,7.275,9.725,3.36,0.428,0
15486,ZC015486,60SD23,TORRNGTN,TORRINGTON,5.24,7.759,2.419,0.403,0
15487,ZC015487,630SD30,TORRNGTN,TORRINGTON,12.66,15.34,5.128,0.452,0
15488,ZC015488,65SD22,TORRNGTN,TORRINGTON,7.282,9.718,3.377,0.428,0
15489,ZC015489,65SD23,TORRNGTN,TORRINGTON,5.696,8.304,2.529,0.407,0
15490,ZC015490,670SD30,TORRNGTN,TORRINGTON,12.71,15.29,5.322,0.454,0
15491,ZC015491,70SD22,TORRNGTN,TORRINGTON,7.851,10.15,3.811,0.436,0
15492,ZC015492,70SD23,TORRNGTN,TORRINGTON,5.775,8.225,2.709,0.412,0
15493,ZC015493,70SD23K,TORRNGTN,TORRINGTON,6.179,8.821,2.686,0.412,0
15494,ZC015494,70TP132,TORRNGTN,TORRINGTON,6.952,9.048,10.5,1.375,0
15495,ZC015495,710SD30,TORRNGTN,TORRINGTON,14.22,16.78,5.96,0.459,0
15496,ZC015496,750SD39F,TORRNGTN,TORRINGTON,18.7,21.3,7.634,0.476,0
15497,ZC015497,75SD22,TORRNGTN,TORRINGTON,8.257,10.74,3.716,0.435,0
15498,ZC015498,75SD23,TORRNGTN,TORRINGTON,5.676,8.324,2.498,0.405,0
15499,ZC015499,80SD22,TORRNGTN,TORRINGTON,8.709,11.29,3.771,0.436,0
15500,ZC015500,80SD23,TORRNGTN,TORRINGTON,6.175,8.825,2.681,0.412,0
15501,ZC015501,85SD22K,TORRNGTN,TORRINGTON,8.683,11.32,3.69,0.434,0
15502,ZC015502,85SD23,TORRNGTN,TORRINGTON,5.704,8.296,2.552,0.407,0
15503,ZC015503,90SD22,TORRNGTN,TORRINGTON,8.188,10.81,3.51,0.431,0
15504,ZC015504,90SD23W,TORRNGTN,TORRINGTON,6.154,8.846,2.638,0.41,0
15505,ZC015505,95SD22,TORRNGTN,TORRINGTON,8.18,10.82,3.49,0.431,0
15506,ZC015506,95SD23,TORRNGTN,TORRINGTON,5.684,8.316,2.51,0.406,0
15507,ZC015507,B-9140-A,TORRNGTN,TORRINGTON SD BEARINGS,17.7148,20.2852,7.3116,0.4662,0
15508,ZC015508,B-9141-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,17.7397,20.2603,7.4565,0.4668,0
15509,ZC015509,B-9142-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,8.632,11.368,3.4908,0.4316,0
15510,ZC015510,B-9144-A,TORRNGTN,TORRINGTON SD BEARINGS,25.7195,28.2805,10.496,0.4763,0
15511,ZC015511,B-9145-A,TORRNGTN,TORRINGTON SD BEARINGS,12.671,15.329,5.1383,0.4525,0
15512,ZC015512,B-9417-G,TORRNGTN,TORRINGTON CJ-YM BEARINGS,7.7388,10.2612,3.3782,0.4299,0
15513,ZC015513,B3795A,TORRNGTN,TORRINGTON,49.6,74.4,2.5,0.25,0
15514,ZC015514,B5201A,TORRNGTN,TORRINGTON,74.4,111.6,2.5,0.25,0
15515,ZC015515,B5553A,TORRNGTN,TORRINGTON,26.32,27.68,15.13,0.875,0
15516,ZC015516,B5554A,TORRNGTN,TORRINGTON,14.31,15.69,8.25,0.875,0
15517,ZC015517,B6166B,TORRNGTN,TORRINGTON,43.2,64.8,3.6,0.375,0
15518,ZC015518,B6166B (L866B),TORRNGTN,TORRINGTON,43.2,64.8,3,0.375,0
15519,ZC015519,B6251B,TORRNGTN,TORRINGTON,50.4,75.6,3.625,0.5,0
15520,ZC015520,B6521B,TORRNGTN,TORRINGTON,49.6,74.4,2.5,0.25,0
15521,ZC015521,B9193,TORRNGTN,TORRINGTON,0,0,16.944,2.4,0
15522,ZC015522,B9193-A,TORRNGTN,TORRINGTON,0,0,26.096,2.52,0
15523,ZC015523,C-8131-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,7.2233,9.7767,3.1516,0.4249,0
15524,ZC015524,C-8200-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,10.6862,13.3138,4.402,0.4453,0
15525,ZC015525,CL-SPECIAL,TORRNGTN,TORRINGTON SD BEARINGS,10.6351,13.3649,4.2567,0.4431,0
15526,ZC015526,E-2222-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,25.3326,27.6674,11.2979,0.478,0
15527,ZC015527,F-3828-C,TORRNGTN,TORRINGTON CJ-YM BEARINGS,7.7198,10.2802,3.3141,0.4289,0
15528,ZC015528,G-3549-L,TORRNGTN,TORRINGTON SD BEARINGS,12.6562,15.3438,5.1238,0.452,0
15529,ZC015529,G-3549-R,TORRNGTN,TORRINGTON SD BEARINGS,12.6564,15.3436,5.1277,0.452,0
15530,ZC015530,H-2152-A,TORRNGTN,TORRINGTON SD BEARINGS,25.24,27.76,10.4671,0.4762,0
15531,ZC015531,HF-9612040,TORRNGTN,TORRINGTON,11.6,17.4,6.945,0.499,0
15532,ZC015532,HJ-11614648,TORRNGTN,TORRINGTON,13.2,19.8,8.7,0.625,0
15533,ZC015533,HJ-11614648-IR,TORRNGTN,TORRINGTON,13.2,19.8,8.7,0.625,0
15534,ZC015534,HJ-14017048,TORRNGTN,TORRINGTON,14.4,21.6,10.2,0.625,0
15535,ZC015535,HJ-14017048-120,TORRNGTN,TORRINGTON,14.4,21.6,10.2,0.625,0
15536,ZC015536,HJ-688432,TORRNGTN,TORRINGTON,12.4,18.6,5.011,0.325,0
15537,ZC015537,HJ-8010440,TORRNGTN,TORRINGTON,10.4,15.6,6.2,0.5,0
15538,ZC015538,HJ-8811240,TORRNGTN,TORRINGTON,11.2,16.8,6.7,0.5,0
15539,ZC015539,HJ-8811240-7288,TORRNGTN,TORRINGTON,11.2,16.8,6.7,0.5,0
15540,ZC015540,HJ-88811240,TORRNGTN,TORRINGTON,11.2,16.8,6.7,0.5,0
15541,ZC015541,I112618,TORRNGTN,TORRINGTON,9.7,12.3,4.067,0.441,0
15542,ZC015542,K263A,TORRNGTN,TORRINGTON,21.6,32.4,2.937,0.312,0
15543,ZC015543,L866B,TORRNGTN,TORRINGTON,43.2,64.8,3.6,0.375,0
15544,ZC015544,S-4021-G,TORRNGTN,TORRINGTON CJ-YM BEARINGS,10.2295,12.7705,4.3973,0.4448,0
15545,ZC015545,S-4785-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,17.6963,20.3037,7.2138,0.4657,0
15546,ZC015546,S-4839-A,TORRNGTN,TORRINGTON SD BEARINGS,10.5789,13.4211,4.0503,0.4408,0
15547,ZC015547,SR,TORRNGTN,TORRINGTON SD BEARINGS,4.843,7.157,2.4962,0.4036,0
15548,ZC015548,T-5629-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,7.6149,10.3851,3.1321,0.4231,0
15549,ZC015549,T-5952-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,8.2112,10.7888,3.5076,0.4322,0
15550,ZC015550,U-4033-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,10.75,13.25,4.6358,0.4479,0
15551,ZC015551,U-4034-A,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.7708,12.2292,4.3071,0.4441,0
15552,ZC015552,HH221449NA,TORRNGTN,,7.0959,9.9041,2.8952,0.4147,0
15553,ZC015553,B-9311-G,TORRNGTN,Inner System,12.6933,15.3067,3.3324,0.429,1
15554,ZC015554,B-9311-G Outer,TORRNGTN,Outer System,12.6933,15.3067,5.2327,0.5467,1
15555,ZC015555,B4476B,TORRNGTN,,10.24,12.76,4.5,0.445,1
15556,ZC015556,22252.1,TORRNGTN,TORRINGTON SD BEARINGS,7.7165,10.2835,3.39,0.4287,0
15557,ZC015557,22264.1,TORRNGTN,TORRINGTON SD BEARINGS,7.6769,10.3231,3.2863,0.4265,0
15558,ZC015558,230-1500.1,TORRNGTN,TORRINGTON SD BEARINGS,13.7345,16.2655,5.8413,0.4578,0
15559,ZC015559,23122.1,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.6978,12.3022,4.0855,0.4408,0
15560,ZC015560,23156.1,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.2088,11.7912,3.9245,0.4385,0
15561,ZC015561,23188.1,TORRNGTN,TORRINGTON SD BEARINGS,9.7175,12.2825,4.1579,0.4417,0
15562,ZC015562,232-600.1,TORRNGTN,TORRINGTON SD BEARINGS,7.6877,10.3123,3.2785,0.4271,0
15563,ZC015563,232-670.1,TORRNGTN,TORRINGTON SD BEARINGS,8.2635,10.7365,3.6896,0.4349,0
15564,ZC015564,232-800.1,TORRNGTN,TORRINGTON CJ-YM BEARINGS,8.6785,11.3215,3.6269,0.4339,0
15565,ZC015565,23228.1,TORRNGTN,TORRINGTON CJ-YM BEARINGS,8.1535,10.8465,3.3673,0.4291,0
15566,ZC015566,23230.1,TORRNGTN,TORRINGTON SD BEARINGS,8.193,10.807,3.4835,0.4312,0
15567,ZC015567,23248.1,TORRNGTN,TORRINGTON SD BEARINGS,7.6717,10.3283,3.2335,0.4262,0
15568,ZC015568,23284.1,TORRNGTN,TORRINGTON SD BEARINGS,8.1684,10.8316,3.4155,0.4299,0
15569,ZC015569,23330.1,TORRNGTN,TORRINGTON SD BEARINGS,6.1495,8.8505,2.6005,0.41,0
15570,ZC015570,23340.1,TORRNGTN,TORRINGTON SD BEARINGS,6.6615,9.3385,2.8154,0.4163,0
15571,ZC015571,239-850.1,TORRNGTN,TORRINGTON SD BEARINGS,19.1867,21.8133,7.7395,0.468,0
15572,ZC015572,23930.1,TORRNGTN,TORRINGTON SD BEARINGS,14.1775,16.8225,5.7766,0.4573,0
15573,ZC015573,23964.1,TORRNGTN,TORRINGTON SD BEARINGS,15.6514,18.3486,6.2235,0.4603,0
15574,ZC015574,240-750.1,TORRNGTN,TORRINGTON SD BEARINGS,12.6888,15.3112,5.2135,0.4532,0
15575,ZC015575,240-850.1,TORRNGTN,TORRINGTON SD BEARINGS,14.1445,16.8555,5.5955,0.4563,0
15576,ZC015576,240-950.1,TORRNGTN,TORRINGTON SD BEARINGS,13.6681,16.3319,5.5075,0.4556,0
15577,ZC015577,24080.1,TORRNGTN,TORRINGTON SD BEARINGS,11.7335,14.2665,4.9937,0.4513,0
15578,ZC015578,24140.1,TORRNGTN,TORRINGTON SD BEARINGS,8.7055,11.2945,3.6868,0.4353,0
15579,ZC015579,24152.1,TORRNGTN,TORRINGTON SD BEARINGS,8.7145,11.2855,3.7152,0.4357,0
15580,ZC015580,24164.1,TORRNGTN,TORRINGTON SD BEARINGS,8.7661,11.2339,3.8785,0.4383,0
15581,ZC015581,26368.1,TORRNGTN,TORRINGTON SD BEARINGS,7.6965,10.3035,3.3232,0.4276,0
15582,ZC015582,B-9141-A.1,TORRNGTN,TORRINGTON CJ-YM BEARINGS,17.7397,20.2603,7.4565,0.4668,0
15583,ZC015583,22252.2,TORRNGTN,TORRINGTON SD BEARINGS,7.7165,10.2835,3.39,0.4287,0
15584,ZC015584,22264.2,TORRNGTN,TORRINGTON SD BEARINGS,7.6769,10.3231,3.2863,0.4265,0
15585,ZC015585,230-1500.2,TORRNGTN,TORRINGTON SD BEARINGS,13.7345,16.2655,5.8413,0.4578,0
15586,ZC015586,23122.2,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.6978,12.3022,4.0855,0.4408,0
15587,ZC015587,23156.2,TORRNGTN,TORRINGTON CJ-YM BEARINGS,9.2088,11.7912,3.9245,0.4385,0
15588,ZC015588,23188.2,TORRNGTN,TORRINGTON SD BEARINGS,9.7175,12.2825,4.1579,0.4417,0
15589,ZC015589,232-600.2,TORRNGTN,TORRINGTON SD BEARINGS,7.6877,10.3123,3.2785,0.4271,0
15590,ZC015590,232-670.2,TORRNGTN,TORRINGTON SD BEARINGS,8.2635,10.7365,3.6896,0.4349,0
15591,ZC015591,232-800.2,TORRNGTN,TORRINGTON CJ-YM BEARINGS,8.6785,11.3215,3.6269,0.4339,0
15592,ZC015592,23228.2,TORRNGTN,TORRINGTON CJ-YM BEARINGS,8.1535,10.8465,3.3673,0.4291,0
15593,ZC015593,23230.2,TORRNGTN,TORRINGTON SD BEARINGS,8.193,10.807,3.4835,0.4312,0
15594,ZC015594,23248.2,TORRNGTN,TORRINGTON SD BEARINGS,7.6717,10.3283,3.2335,0.4262,0
15595,ZC015595,23284.2,TORRNGTN,TORRINGTON SD BEARINGS,8.1684,10.8316,3.4155,0.4299,0
15596,ZC015596,23330.2,TORRNGTN,TORRINGTON SD BEARINGS,6.1495,8.8505,2.6005,0.41,0
15597,ZC015597,23340.2,TORRNGTN,TORRINGTON SD BEARINGS,6.6615,9.3385,2.8154,0.4163,0
15598,ZC015598,239-850.2,TORRNGTN,TORRINGTON SD BEARINGS,19.1867,21.8133,7.7395,0.468,0
15599,ZC015599,23930.2,TORRNGTN,TORRINGTON SD BEARINGS,14.1775,16.8225,5.7766,0.4573,0
15600,ZC015600,23964.2,TORRNGTN,TORRINGTON SD BEARINGS,15.6514,18.3486,6.2235,0.4603,0
15601,ZC015601,240-750.2,TORRNGTN,TORRINGTON SD BEARINGS,12.6888,15.3112,5.2135,0.4532,0
